onset	duration	sample	type	value
0	0.002	1	Stimulus	S 44
0.742	0.002	372	SyncStatus	Sync Off
2.742	0.002	1372	SyncStatus	Sync Off
4.742	0.002	2372	SyncStatus	Sync Off
6.742	0.002	3372	SyncStatus	Sync Off
8.742	0.002	4372	SyncStatus	Sync Off
10.742	0.002	5372	SyncStatus	Sync Off
12.742	0.002	6372	SyncStatus	Sync Off
14.742	0.002	7372	SyncStatus	Sync Off
16.742	0.002	8372	SyncStatus	Sync Off
18.742	0.002	9372	SyncStatus	Sync Off
20.742	0.002	10372	SyncStatus	Sync Off
22.742	0.002	11372	SyncStatus	Sync Off
24.742	0.002	12372	SyncStatus	Sync Off
26.742	0.002	13372	SyncStatus	Sync Off
28.742	0.002	14372	SyncStatus	Sync Off
30.742	0.002	15372	SyncStatus	Sync Off
32.742	0.002	16372	SyncStatus	Sync Off
34.742	0.002	17372	SyncStatus	Sync Off
36.742	0.002	18372	SyncStatus	Sync Off
38.742	0.002	19372	SyncStatus	Sync Off
40.742	0.002	20372	SyncStatus	Sync Off
42.742	0.002	21372	SyncStatus	Sync Off
44.742	0.002	22372	SyncStatus	Sync Off
46.742	0.002	23372	SyncStatus	Sync Off
48.742	0.002	24372	SyncStatus	Sync Off
50.742	0.002	25372	SyncStatus	Sync Off
52.742	0.002	26372	SyncStatus	Sync Off
54.742	0.002	27372	SyncStatus	Sync Off
56.742	0.002	28372	SyncStatus	Sync Off
58.742	0.002	29372	SyncStatus	Sync Off
60.742	0.002	30372	SyncStatus	Sync Off
62.742	0.002	31372	SyncStatus	Sync Off
64.742	0.002	32372	SyncStatus	Sync Off
66.742	0.002	33372	SyncStatus	Sync Off
68.742	0.002	34372	SyncStatus	Sync Off
70.742	0.002	35372	SyncStatus	Sync Off
72.742	0.002	36372	SyncStatus	Sync Off
74.742	0.002	37372	SyncStatus	Sync Off
76.742	0.002	38372	SyncStatus	Sync Off
78.742	0.002	39372	SyncStatus	Sync Off
80.742	0.002	40372	SyncStatus	Sync Off
82.742	0.002	41372	SyncStatus	Sync Off
84.742	0.002	42372	SyncStatus	Sync Off
86.742	0.002	43372	SyncStatus	Sync Off
88.742	0.002	44372	SyncStatus	Sync Off
90.742	0.002	45372	SyncStatus	Sync Off
92.742	0.002	46372	SyncStatus	Sync Off
94.742	0.002	47372	SyncStatus	Sync Off
96.742	0.002	48372	SyncStatus	Sync Off
98.742	0.002	49372	SyncStatus	Sync Off
100.742	0.002	50372	SyncStatus	Sync Off
102.742	0.002	51372	SyncStatus	Sync Off
104.742	0.002	52372	SyncStatus	Sync Off
106.742	0.002	53372	SyncStatus	Sync Off
108.742	0.002	54372	SyncStatus	Sync Off
110.742	0.002	55372	SyncStatus	Sync Off
112.742	0.002	56372	SyncStatus	Sync Off
114.742	0.002	57372	SyncStatus	Sync Off
116.742	0.002	58372	SyncStatus	Sync Off
118.742	0.002	59372	SyncStatus	Sync Off
120.742	0.002	60372	SyncStatus	Sync Off
122.742	0.002	61372	SyncStatus	Sync Off
124.742	0.002	62372	SyncStatus	Sync Off
126.742	0.002	63372	SyncStatus	Sync Off
128.742	0.002	64372	SyncStatus	Sync Off
130.742	0.002	65372	SyncStatus	Sync Off
132.742	0.002	66372	SyncStatus	Sync Off
134.742	0.002	67372	SyncStatus	Sync Off
136.742	0.002	68372	SyncStatus	Sync Off
138.742	0.002	69372	SyncStatus	Sync Off
140.742	0.002	70372	SyncStatus	Sync Off
142.742	0.002	71372	SyncStatus	Sync Off
144.742	0.002	72372	SyncStatus	Sync Off
146.742	0.002	73372	SyncStatus	Sync Off
148.742	0.002	74372	SyncStatus	Sync Off
150.742	0.002	75372	SyncStatus	Sync Off
152.742	0.002	76372	SyncStatus	Sync Off
154.742	0.002	77372	SyncStatus	Sync Off
156.742	0.002	78372	SyncStatus	Sync Off
158.742	0.002	79372	SyncStatus	Sync Off
160.742	0.002	80372	SyncStatus	Sync Off
162.742	0.002	81372	SyncStatus	Sync Off
164.742	0.002	82372	SyncStatus	Sync Off
166.742	0.002	83372	SyncStatus	Sync Off
168.742	0.002	84372	SyncStatus	Sync Off
170.742	0.002	85372	SyncStatus	Sync Off
172.742	0.002	86372	SyncStatus	Sync Off
174.742	0.002	87372	SyncStatus	Sync Off
176.742	0.002	88372	SyncStatus	Sync Off
178.742	0.002	89372	SyncStatus	Sync Off
180.742	0.002	90372	SyncStatus	Sync Off
182.742	0.002	91372	SyncStatus	Sync Off
184.742	0.002	92372	SyncStatus	Sync Off
186.742	0.002	93372	SyncStatus	Sync Off
188.742	0.002	94372	SyncStatus	Sync Off
190.742	0.002	95372	SyncStatus	Sync Off
192.742	0.002	96372	SyncStatus	Sync Off
194.742	0.002	97372	SyncStatus	Sync Off
196.742	0.002	98372	SyncStatus	Sync Off
198.742	0.002	99372	SyncStatus	Sync Off
200.742	0.002	100372	SyncStatus	Sync Off
202.742	0.002	101372	SyncStatus	Sync Off
204.742	0.002	102372	SyncStatus	Sync Off
206.742	0.002	103372	SyncStatus	Sync Off
208.742	0.002	104372	SyncStatus	Sync Off
210.742	0.002	105372	SyncStatus	Sync Off
212.742	0.002	106372	SyncStatus	Sync Off
214.742	0.002	107372	SyncStatus	Sync Off
216.742	0.002	108372	SyncStatus	Sync Off
218.742	0.002	109372	SyncStatus	Sync Off
220.742	0.002	110372	SyncStatus	Sync Off
222.742	0.002	111372	SyncStatus	Sync Off
224.742	0.002	112372	SyncStatus	Sync Off
226.742	0.002	113372	SyncStatus	Sync Off
228.742	0.002	114372	SyncStatus	Sync Off
230.742	0.002	115372	SyncStatus	Sync Off
232.742	0.002	116372	SyncStatus	Sync Off
234.742	0.002	117372	SyncStatus	Sync Off
236.742	0.002	118372	SyncStatus	Sync Off
238.742	0.002	119372	SyncStatus	Sync Off
240.742	0.002	120372	SyncStatus	Sync Off
242.742	0.002	121372	SyncStatus	Sync Off
244.742	0.002	122372	SyncStatus	Sync Off
246.742	0.002	123372	SyncStatus	Sync Off
248.742	0.002	124372	SyncStatus	Sync Off
250.742	0.002	125372	SyncStatus	Sync Off
252.742	0.002	126372	SyncStatus	Sync Off
254.742	0.002	127372	SyncStatus	Sync Off
256.742	0.002	128372	SyncStatus	Sync Off
258.742	0.002	129372	SyncStatus	Sync Off
260.742	0.002	130372	SyncStatus	Sync Off
262.742	0.002	131372	SyncStatus	Sync Off
264.742	0.002	132372	SyncStatus	Sync Off
266.742	0.002	133372	SyncStatus	Sync Off
268.742	0.002	134372	SyncStatus	Sync Off
270.742	0.002	135372	SyncStatus	Sync Off
272.742	0.002	136372	SyncStatus	Sync Off
274.742	0.002	137372	SyncStatus	Sync Off
276.742	0.002	138372	SyncStatus	Sync Off
278.742	0.002	139372	SyncStatus	Sync Off
280.742	0.002	140372	SyncStatus	Sync Off
282.742	0.002	141372	SyncStatus	Sync Off
284.742	0.002	142372	SyncStatus	Sync Off
286.742	0.002	143372	SyncStatus	Sync Off
288.742	0.002	144372	SyncStatus	Sync Off
290.742	0.002	145372	SyncStatus	Sync Off
292.742	0.002	146372	SyncStatus	Sync Off
294.742	0.002	147372	SyncStatus	Sync Off
296.742	0.002	148372	SyncStatus	Sync Off
298.742	0.002	149372	SyncStatus	Sync Off
